,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumPurchases,WebRatio
736,1,7,3,13,23,0.3043478260869565
737,5,7,6,5,18,0.3888888888888889
738,5,3,4,8,15,0.2
739,2,2,1,3,6,0.3333333333333333
740,1,3,2,2,7,0.4285714285714285
741,2,3,0,3,6,0.5
742,2,8,1,8,17,0.4705882352941176
743,1,6,4,10,20,0.3
744,1,2,1,2,5,0.4
745,1,2,11,5,18,0.1111111111111111
746,3,3,2,4,9,0.3333333333333333
747,1,3,6,7,16,0.1875
748,1,11,5,12,28,0.3928571428571428
749,1,2,1,4,7,0.2857142857142857
750,4,6,1,7,14,0.4285714285714285
751,2,5,2,12,19,0.2631578947368421
752,1,8,5,6,19,0.4210526315789473
753,8,7,3,7,17,0.4117647058823529
754,3,2,0,4,6,0.3333333333333333
755,0,0,0,1,1,0.0
756,1,1,0,2,3,0.3333333333333333
757,2,2,1,3,6,0.3333333333333333
758,1,2,11,4,17,0.1176470588235294
759,2,1,0,3,4,0.25
760,2,6,9,5,20,0.3
761,1,4,4,10,18,0.2222222222222222
762,2,1,0,3,4,0.25
763,1,1,1,2,4,0.25
764,1,1,0,2,3,0.3333333333333333
765,1,1,0,3,4,0.25
766,2,2,0,3,5,0.4
767,5,3,0,4,7,0.4285714285714285
768,6,6,8,4,18,0.3333333333333333
769,6,7,1,8,16,0.4375
770,4,7,1,5,13,0.5384615384615384
771,1,3,6,4,13,0.2307692307692307
772,1,5,4,7,16,0.3125
773,1,2,0,3,5,0.4
774,4,3,3,5,11,0.2727272727272727
775,2,1,1,5,7,0.1428571428571428
776,1,4,1,7,12,0.3333333333333333
777,3,10,3,7,20,0.5
778,3,11,4,8,23,0.4782608695652174
779,1,6,5,12,23,0.2608695652173913
780,3,4,0,3,7,0.5714285714285714
781,4,4,4,9,17,0.2352941176470588
782,1,1,0,3,4,0.25
783,3,2,1,4,7,0.2857142857142857
784,1,6,8,13,27,0.2222222222222222
785,3,2,8,12,22,0.0909090909090909
786,6,7,1,7,15,0.4666666666666667
787,1,1,1,3,5,0.2
788,4,3,4,6,13,0.2307692307692307
789,7,3,2,8,13,0.2307692307692307
790,2,5,9,6,20,0.25
791,1,1,1,2,4,0.25
792,2,2,0,3,5,0.4
793,1,5,4,6,15,0.3333333333333333
794,6,5,7,9,21,0.238095238095238
795,0,5,5,12,22,0.2272727272727272
796,2,5,4,7,16,0.3125
797,1,1,0,2,3,0.3333333333333333
798,3,10,2,4,16,0.625
799,1,9,2,9,20,0.45
800,2,2,0,3,5,0.4
801,1,5,4,8,17,0.2941176470588235
802,2,2,0,3,5,0.4
803,1,7,3,7,17,0.4117647058823529
804,1,3,2,2,7,0.4285714285714285
805,1,5,10,4,19,0.2631578947368421
806,1,10,2,11,23,0.4347826086956521
807,3,3,4,7,14,0.2142857142857142
808,2,1,0,3,4,0.25
809,1,8,9,4,21,0.3809523809523809
810,1,1,0,3,4,0.25
811,1,2,0,3,5,0.4
812,1,6,4,7,17,0.3529411764705882
813,3,7,3,7,17,0.4117647058823529
814,2,2,0,3,5,0.4
815,2,1,0,3,4,0.25
816,5,6,5,12,23,0.2608695652173913
817,2,6,1,5,12,0.5
818,1,7,7,12,26,0.2692307692307692
819,1,1,0,3,4,0.25
820,2,7,6,5,18,0.3888888888888889
821,3,2,1,3,6,0.3333333333333333
822,3,3,2,6,11,0.2727272727272727
823,4,3,0,4,7,0.4285714285714285
824,4,4,0,3,7,0.5714285714285714
825,1,3,6,7,16,0.1875
826,1,5,6,7,18,0.2777777777777778
827,2,3,6,8,17,0.1764705882352941
828,3,7,5,8,20,0.35
829,2,3,1,5,9,0.3333333333333333
830,4,3,1,3,7,0.4285714285714285
831,2,5,3,3,11,0.4545454545454545
832,3,6,2,9,17,0.3529411764705882
833,1,7,7,10,24,0.2916666666666667
834,2,1,1,2,4,0.25
835,3,7,1,7,15,0.4666666666666667
836,7,10,2,12,24,0.4166666666666667
837,1,1,0,3,4,0.25
838,3,6,2,11,19,0.3157894736842105
839,2,1,0,3,4,0.25
840,1,6,9,10,25,0.24
841,2,2,0,3,5,0.4
842,6,6,1,4,11,0.5454545454545454
843,1,0,0,3,3,0.0
844,6,4,1,6,11,0.3636363636363636
845,2,6,1,4,11,0.5454545454545454
846,3,4,2,8,14,0.2857142857142857
847,3,5,1,8,14,0.3571428571428571
848,1,1,0,2,3,0.3333333333333333
849,3,2,3,8,13,0.1538461538461538
850,2,2,0,3,5,0.4
851,1,5,7,4,16,0.3125
852,2,5,5,4,14,0.3571428571428571
853,3,4,0,3,7,0.5714285714285714
854,4,3,1,4,8,0.375
855,1,5,7,10,22,0.2272727272727272
856,1,4,8,5,17,0.2352941176470588
857,7,6,6,4,16,0.375
858,2,3,0,4,7,0.4285714285714285
859,1,6,9,12,27,0.2222222222222222
860,4,3,1,3,7,0.4285714285714285
861,3,3,1,2,6,0.5
862,2,2,0,3,5,0.4
863,1,0,0,3,3,0.0
864,2,2,0,3,5,0.4
865,1,5,6,10,21,0.238095238095238
866,1,3,2,13,18,0.1666666666666666
867,4,6,1,4,11,0.5454545454545454
868,2,2,0,3,5,0.4
869,8,9,2,5,16,0.5625
870,2,2,6,10,18,0.1111111111111111
871,2,2,0,3,5,0.4
872,6,5,2,5,12,0.4166666666666667
873,1,3,10,11,24,0.125
874,1,1,0,2,3,0.3333333333333333
875,2,7,10,5,22,0.3181818181818182
876,2,8,10,5,23,0.3478260869565217
877,1,6,9,4,19,0.3157894736842105
878,2,10,6,7,23,0.4347826086956521
879,3,4,2,8,14,0.2857142857142857
880,4,4,0,3,7,0.5714285714285714
881,1,4,3,10,17,0.2352941176470588
882,2,4,1,4,9,0.4444444444444444
883,1,4,5,6,15,0.2666666666666666
884,1,3,3,6,12,0.25
885,5,4,1,6,11,0.3636363636363636
886,0,7,4,7,18,0.3888888888888889
887,1,1,0,2,3,0.3333333333333333
888,1,2,0,3,5,0.4
889,1,2,1,6,9,0.2222222222222222
890,1,3,10,8,21,0.1428571428571428
891,1,3,10,5,18,0.1666666666666666
892,6,10,5,10,25,0.4
893,2,3,1,4,8,0.375
894,1,7,3,7,17,0.4117647058823529
895,1,3,4,6,13,0.2307692307692307
896,1,3,4,7,14,0.2142857142857142
897,1,7,6,6,19,0.3684210526315789
898,2,3,2,7,12,0.25
899,1,6,9,9,24,0.25
900,1,1,0,3,4,0.25
901,1,2,10,6,18,0.1111111111111111
902,1,2,0,4,6,0.3333333333333333
903,3,1,1,4,6,0.1666666666666666
904,1,11,4,10,25,0.44
905,3,6,1,6,13,0.4615384615384615
906,1,4,5,9,18,0.2222222222222222
907,1,4,4,10,18,0.2222222222222222
908,1,5,4,6,15,0.3333333333333333
909,1,6,9,5,20,0.3
910,1,6,4,9,19,0.3157894736842105
911,1,1,1,4,6,0.1666666666666666
912,2,11,2,10,23,0.4782608695652174
913,1,1,0,3,4,0.25
914,1,2,11,5,18,0.1111111111111111
915,2,3,0,3,6,0.5
916,1,9,3,4,16,0.5625
917,3,11,5,11,27,0.4074074074074074
918,3,7,5,11,23,0.3043478260869565
919,2,8,4,9,21,0.3809523809523809
920,8,6,3,5,14,0.4285714285714285
921,2,7,4,7,18,0.3888888888888889
922,1,3,2,6,11,0.2727272727272727
923,0,5,8,5,18,0.2777777777777778
924,3,2,1,3,6,0.3333333333333333
925,1,4,4,10,18,0.2222222222222222
926,3,4,4,9,17,0.2352941176470588
927,2,4,2,5,11,0.3636363636363636
928,1,2,0,3,5,0.4
929,2,3,2,9,14,0.2142857142857142
930,1,2,0,3,5,0.4
931,3,2,1,3,6,0.3333333333333333
932,4,3,1,4,8,0.375
933,1,3,1,2,6,0.5
934,1,1,1,2,4,0.25
935,5,3,0,4,7,0.4285714285714285
936,3,5,2,6,13,0.3846153846153846
937,4,5,5,8,18,0.2777777777777778
938,2,2,0,4,6,0.3333333333333333
939,4,5,2,5,12,0.4166666666666667
940,2,4,7,13,24,0.1666666666666666
941,3,6,3,8,17,0.3529411764705882
942,2,2,0,3,5,0.4
943,5,2,1,5,8,0.25
944,7,3,1,6,10,0.3
945,3,5,2,11,18,0.2777777777777778
946,1,6,7,9,22,0.2727272727272727
947,3,3,0,4,7,0.4285714285714285
948,1,1,0,2,3,0.3333333333333333
949,6,10,2,6,18,0.5555555555555556
950,1,3,4,10,17,0.1764705882352941
951,4,3,0,4,7,0.4285714285714285
952,3,3,0,4,7,0.4285714285714285
953,3,7,1,7,15,0.4666666666666667
954,1,4,6,13,23,0.1739130434782608
955,1,2,4,12,18,0.1111111111111111
956,7,6,3,5,14,0.4285714285714285
957,3,2,0,4,6,0.3333333333333333
958,5,10,6,7,23,0.4347826086956521
959,1,0,1,2,3,0.0
960,1,2,0,3,5,0.4
961,3,11,6,9,26,0.4230769230769231
962,1,5,11,6,22,0.2272727272727272
963,2,4,2,8,14,0.2857142857142857
964,1,5,6,7,18,0.2777777777777778
965,1,9,7,9,25,0.36
966,1,4,9,13,26,0.1538461538461538
967,2,2,0,3,5,0.4
968,1,2,4,10,16,0.125
969,1,0,0,3,3,0.0
970,5,10,1,6,17,0.5882352941176471
971,4,5,3,12,20,0.25
972,2,1,1,4,6,0.1666666666666666
973,1,1,0,2,3,0.3333333333333333
974,1,8,4,10,22,0.3636363636363636
975,3,2,1,3,6,0.3333333333333333
976,3,8,8,6,22,0.3636363636363636
977,4,3,1,8,12,0.25
978,1,6,4,9,19,0.3157894736842105
979,1,4,3,4,11,0.3636363636363636
980,5,8,5,4,17,0.4705882352941176
981,2,2,0,3,5,0.4
982,5,5,2,4,11,0.4545454545454545
983,6,3,8,4,15,0.2
984,2,6,5,10,21,0.2857142857142857
985,1,4,4,11,19,0.2105263157894736
986,4,3,1,2,6,0.5
987,1,1,0,2,3,0.3333333333333333
988,1,10,2,8,20,0.5
989,1,1,1,5,7,0.1428571428571428
990,7,6,1,4,11,0.5454545454545454
991,1,3,0,3,6,0.5
992,3,2,0,4,6,0.3333333333333333
993,1,4,2,8,14,0.2857142857142857
994,1,6,6,7,19,0.3157894736842105
995,1,2,1,7,10,0.2
996,1,1,0,3,4,0.25
997,1,2,1,4,7,0.2857142857142857
998,3,3,1,3,7,0.4285714285714285
999,1,2,0,3,5,0.4
1000,7,11,3,4,18,0.6111111111111112
1001,1,1,1,3,5,0.2
1002,2,2,1,2,5,0.4
1003,3,5,4,9,18,0.2777777777777778
1004,1,2,2,2,6,0.3333333333333333
1005,2,2,1,2,5,0.4
1006,1,1,0,3,4,0.25
1007,5,10,7,10,27,0.3703703703703703
1008,1,8,8,5,21,0.3809523809523809
1009,1,8,6,5,19,0.4210526315789473
1010,1,4,4,7,15,0.2666666666666666
1011,1,1,0,3,4,0.25
1012,1,5,6,7,18,0.2777777777777778
1013,2,5,1,5,11,0.4545454545454545
1014,4,3,0,4,7,0.4285714285714285
1015,3,2,0,4,6,0.3333333333333333
1016,1,1,2,2,5,0.2
1017,4,6,3,8,17,0.3529411764705882
1018,2,5,5,6,16,0.3125
1019,3,2,0,3,5,0.4
1020,15,0,1,0,1,0.0
1021,1,4,5,4,13,0.3076923076923077
1022,1,1,1,2,4,0.25
1023,3,2,1,4,7,0.2857142857142857
1024,1,2,0,4,6,0.3333333333333333
1025,1,7,7,12,26,0.2692307692307692
1026,6,6,1,5,12,0.5
1027,6,6,2,11,19,0.3157894736842105
1028,1,6,6,7,19,0.3157894736842105
1029,1,1,0,2,3,0.3333333333333333
1030,1,7,8,9,24,0.2916666666666667
1031,2,1,2,2,5,0.2
1032,1,1,0,3,4,0.25
1033,1,3,5,12,20,0.15
1034,4,6,1,4,11,0.5454545454545454
1035,1,5,1,5,11,0.4545454545454545
1036,1,6,7,8,21,0.2857142857142857
1037,1,2,8,6,16,0.125
1038,11,3,4,10,17,0.1764705882352941
1039,2,7,6,11,24,0.2916666666666667
1040,2,5,2,11,18,0.2777777777777778
1041,2,1,1,2,4,0.25
1042,1,4,4,8,16,0.25
1043,3,1,1,3,5,0.2
1044,1,4,10,8,22,0.1818181818181818
1045,8,8,9,8,25,0.32
1046,1,1,0,2,3,0.3333333333333333
1047,1,3,7,13,23,0.1304347826086956
1048,2,3,0,3,6,0.5
1049,6,5,6,8,19,0.2631578947368421
1050,3,9,2,9,20,0.45
1051,2,2,0,3,5,0.4
1052,1,6,1,6,13,0.4615384615384615
1053,1,4,7,9,20,0.2
1054,1,6,7,11,24,0.25
1055,2,1,0,3,4,0.25
1056,2,4,1,8,13,0.3076923076923077
1057,1,1,0,2,3,0.3333333333333333
1058,1,4,3,5,12,0.3333333333333333
1059,6,7,2,4,13,0.5384615384615384
1060,1,5,6,4,15,0.3333333333333333
1061,1,0,0,3,3,0.0
1062,1,5,8,6,19,0.2631578947368421
1063,4,11,6,5,22,0.5
1064,2,1,0,3,4,0.25
1065,0,9,9,4,22,0.4090909090909091
1066,1,1,0,2,3,0.3333333333333333
1067,1,4,7,5,16,0.25
1068,1,6,6,7,19,0.3157894736842105
1069,2,2,1,4,7,0.2857142857142857
1070,1,4,5,7,16,0.25
1071,3,3,0,3,6,0.5
1072,3,2,1,4,7,0.2857142857142857
1073,1,4,2,8,14,0.2857142857142857
1074,1,4,3,5,12,0.3333333333333333
1075,1,3,3,8,14,0.2142857142857142
1076,1,1,0,2,3,0.3333333333333333
1077,2,5,8,10,23,0.217391304347826
1078,0,4,7,6,17,0.2352941176470588
1079,2,4,1,7,12,0.3333333333333333
1080,6,7,2,5,14,0.5
1081,2,4,1,6,11,0.3636363636363636
1082,1,2,0,3,5,0.4
1083,1,4,5,11,20,0.2
1084,1,2,0,3,5,0.4
1085,2,2,0,4,6,0.3333333333333333
1086,2,6,2,9,17,0.3529411764705882
1087,7,4,1,7,12,0.3333333333333333
1088,1,2,2,11,15,0.1333333333333333
1089,1,8,2,5,15,0.5333333333333333
1090,1,1,0,2,3,0.3333333333333333
1091,0,4,6,9,19,0.2105263157894736
1092,3,3,0,3,6,0.5
1093,3,3,3,5,11,0.2727272727272727
1094,1,1,1,2,4,0.25
1095,1,3,5,3,11,0.2727272727272727
1096,1,2,1,2,5,0.4
1097,5,11,1,6,18,0.6111111111111112
1098,2,6,5,9,20,0.3
1099,2,2,1,4,7,0.2857142857142857
1100,5,4,2,5,11,0.3636363636363636
1101,1,2,1,4,7,0.2857142857142857
1102,2,6,1,5,12,0.5
1103,7,6,2,5,13,0.4615384615384615
1104,4,5,3,6,14,0.3571428571428571
1105,2,1,1,3,5,0.2
1106,1,0,0,3,3,0.0
1107,1,7,6,11,24,0.2916666666666667
1108,4,2,2,9,13,0.1538461538461538
1109,1,1,0,2,3,0.3333333333333333
1110,1,1,0,3,4,0.25
1111,2,6,7,9,22,0.2727272727272727
1112,1,7,5,8,20,0.35
1113,2,5,1,6,12,0.4166666666666667
1114,3,3,0,3,6,0.5
1115,1,4,6,9,19,0.2105263157894736
1116,2,3,0,3,6,0.5
1117,2,6,2,4,12,0.5
1118,4,6,2,10,18,0.3333333333333333
1119,1,2,0,4,6,0.3333333333333333
1120,2,2,1,2,5,0.4
1121,2,2,0,4,6,0.3333333333333333
1122,1,6,5,13,24,0.25
1123,4,2,1,4,7,0.2857142857142857
1124,2,3,1,3,7,0.4285714285714285
1125,12,9,2,8,19,0.4736842105263157
1126,2,9,1,4,14,0.6428571428571429
1127,1,1,0,2,3,0.3333333333333333
1128,2,9,3,13,25,0.36
1129,3,10,4,7,21,0.4761904761904761
1130,1,1,0,2,3,0.3333333333333333
1131,1,5,9,11,25,0.2
1132,2,1,3,6,10,0.1
1133,4,2,1,3,6,0.3333333333333333
1134,10,5,2,9,16,0.3125
1135,1,7,3,4,14,0.5
1136,1,3,2,5,10,0.3
1137,2,7,6,10,23,0.3043478260869565
1138,1,4,1,6,11,0.3636363636363636
1139,12,9,2,8,19,0.4736842105263157
1140,1,8,1,7,16,0.5
1141,1,6,4,10,20,0.3
1142,2,4,1,5,10,0.4
1143,4,4,2,12,18,0.2222222222222222
1144,1,1,1,3,5,0.2
1145,3,2,0,4,6,0.3333333333333333
1146,1,4,4,8,16,0.25
1147,1,3,4,8,15,0.2
1148,1,1,0,2,3,0.3333333333333333
1149,1,1,0,3,4,0.25
1150,1,8,2,5,15,0.5333333333333333
1151,3,8,2,4,14,0.5714285714285714
1152,2,2,0,3,5,0.4
1153,3,2,2,6,10,0.2
1154,1,1,0,2,3,0.3333333333333333
1155,2,3,2,10,15,0.2
1156,3,2,0,4,6,0.3333333333333333
1157,1,3,4,10,17,0.1764705882352941
1158,3,8,2,6,16,0.5
1159,1,4,1,5,10,0.4
1160,3,9,5,4,18,0.5
1161,5,2,2,3,7,0.2857142857142857
1162,1,1,0,2,3,0.3333333333333333
1163,1,1,0,3,4,0.25
1164,2,1,0,4,5,0.2
1165,1,6,6,13,25,0.24
1166,2,3,1,4,8,0.375
1167,1,1,0,3,4,0.25
1168,1,5,6,4,15,0.3333333333333333
1169,4,7,4,10,21,0.3333333333333333
1170,1,1,2,2,5,0.2
1171,1,4,0,4,8,0.5
1172,3,2,1,4,7,0.2857142857142857
1173,1,9,3,9,21,0.4285714285714285
1174,1,2,1,4,7,0.2857142857142857
1175,2,5,2,10,17,0.2941176470588235
1176,1,3,5,5,13,0.2307692307692307
1177,3,6,6,12,24,0.25
1178,4,2,1,5,8,0.25
1179,3,9,2,8,19,0.4736842105263157
1180,2,3,2,4,9,0.3333333333333333
1181,2,1,1,2,4,0.25
1182,1,3,4,9,16,0.1875
1183,3,10,4,5,19,0.5263157894736842
1184,1,6,9,10,25,0.24
1185,1,2,0,3,5,0.4
1186,1,1,1,2,4,0.25
1187,2,3,0,4,7,0.4285714285714285
1188,2,5,1,7,13,0.3846153846153846
1189,2,2,4,10,16,0.125
1190,2,7,11,11,29,0.2413793103448276
1191,1,5,9,6,20,0.25
1192,5,4,1,5,10,0.4
1193,4,2,1,4,7,0.2857142857142857
1194,1,4,2,10,16,0.25
1195,5,3,1,4,8,0.375
1196,1,4,9,10,23,0.1739130434782608
1197,2,2,2,2,6,0.3333333333333333
1198,3,3,1,3,7,0.4285714285714285
1199,1,1,0,2,3,0.3333333333333333
1200,1,5,7,9,21,0.238095238095238
1201,2,2,1,2,5,0.4
1202,4,2,1,4,7,0.2857142857142857
1203,2,5,4,9,18,0.2777777777777778
1204,1,11,2,8,21,0.5238095238095238
1205,2,2,1,2,5,0.4
1206,5,4,1,8,13,0.3076923076923077
1207,3,3,0,3,6,0.5
1208,5,5,0,4,9,0.5555555555555556
1209,1,1,0,3,4,0.25
1210,3,3,0,4,7,0.4285714285714285
1211,2,2,0,3,5,0.4
1212,1,1,0,3,4,0.25
1213,4,8,2,11,21,0.3809523809523809
1214,1,2,1,4,7,0.2857142857142857
1215,1,5,6,12,23,0.217391304347826
1216,1,1,0,3,4,0.25
1217,4,2,1,5,8,0.25
1218,1,1,0,3,4,0.25
1219,2,2,0,3,5,0.4
1220,1,5,10,7,22,0.2272727272727272
1221,1,1,3,5,9,0.1111111111111111
1222,4,6,2,4,12,0.5
1223,4,3,2,2,7,0.4285714285714285
1224,1,0,1,2,3,0.0
1225,1,1,0,2,3,0.3333333333333333
1226,3,8,3,13,24,0.3333333333333333
1227,1,4,2,6,12,0.3333333333333333
1228,4,6,5,13,24,0.25
1229,2,11,10,11,32,0.34375
1230,2,7,3,5,15,0.4666666666666667
1231,2,8,9,4,21,0.3809523809523809
1232,4,7,2,5,14,0.5
1233,2,7,4,3,14,0.5
1234,2,4,2,11,17,0.2352941176470588
1235,1,1,0,2,3,0.3333333333333333
1236,1,4,7,11,22,0.1818181818181818
1237,2,1,1,2,4,0.25
1238,1,6,2,8,16,0.375
1239,1,7,8,11,26,0.2692307692307692
1240,3,2,0,3,5,0.4
1241,2,2,1,2,5,0.4
1242,0,4,7,6,17,0.2352941176470588
1243,10,9,4,6,19,0.4736842105263157
1244,3,2,1,3,6,0.3333333333333333
1245,1,4,1,4,9,0.4444444444444444
1246,1,6,6,6,18,0.3333333333333333
1247,2,7,3,4,14,0.5
1248,3,5,3,13,21,0.238095238095238
1249,4,5,1,4,10,0.5
1250,8,9,1,7,17,0.5294117647058824
1251,3,2,1,3,6,0.3333333333333333
1252,4,3,4,11,18,0.1666666666666666
1253,1,1,0,2,3,0.3333333333333333
1254,2,3,0,3,6,0.5
1255,0,6,7,9,22,0.2727272727272727
1256,5,5,1,7,13,0.3846153846153846
1257,1,4,6,8,18,0.2222222222222222
1258,2,9,7,10,26,0.3461538461538461
1259,2,1,0,3,4,0.25
1260,2,7,1,7,15,0.4666666666666667
1261,2,4,2,5,11,0.3636363636363636
1262,1,1,0,3,4,0.25
1263,2,9,2,5,16,0.5625
1264,2,1,2,2,5,0.2
1265,1,5,7,10,22,0.2272727272727272
1266,2,7,2,10,19,0.3684210526315789
1267,1,1,0,2,3,0.3333333333333333
1268,1,2,0,2,4,0.5
1269,2,2,0,4,6,0.3333333333333333
1270,1,1,0,2,3,0.3333333333333333
1271,2,1,0,4,5,0.2
1272,2,2,1,5,8,0.25
1273,1,2,0,2,4,0.5
1274,5,7,2,11,20,0.35
1275,1,4,6,4,14,0.2857142857142857
1276,4,2,1,3,6,0.3333333333333333
1277,0,1,0,1,2,0.5
1278,0,5,8,5,18,0.2777777777777778
1279,1,2,0,3,5,0.4
1280,5,5,2,4,11,0.4545454545454545
1281,1,5,5,8,18,0.2777777777777778
1282,5,10,3,8,21,0.4761904761904761
1283,6,7,1,5,13,0.5384615384615384
1284,1,5,5,12,22,0.2272727272727272
1285,1,10,4,13,27,0.3703703703703703
1286,7,11,2,12,25,0.44
1287,2,5,4,10,19,0.2631578947368421
1288,1,7,5,10,22,0.3181818181818182
1289,3,6,1,5,12,0.5
1290,5,4,7,10,21,0.1904761904761904
1291,3,3,1,7,11,0.2727272727272727
1292,3,3,0,3,6,0.5
1293,4,3,2,8,13,0.2307692307692307
1294,1,1,0,3,4,0.25
1295,2,3,0,3,6,0.5
1296,1,1,1,2,4,0.25
1297,1,5,9,12,26,0.1923076923076923
1298,3,6,1,5,12,0.5
1299,2,5,7,12,24,0.2083333333333333
1300,4,7,2,3,12,0.5833333333333334
1301,2,3,0,3,6,0.5
1302,6,6,3,13,22,0.2727272727272727
1303,1,3,0,3,6,0.5
1304,1,3,1,4,8,0.375
1305,0,1,0,1,2,0.5
1306,1,8,3,5,16,0.5
1307,2,2,2,2,6,0.3333333333333333
1308,5,6,1,5,12,0.5
1309,3,7,4,7,18,0.3888888888888889
1310,1,4,9,13,26,0.1538461538461538
1311,1,6,5,8,19,0.3157894736842105
1312,2,5,2,4,11,0.4545454545454545
1313,1,2,8,6,16,0.125
1314,1,3,1,3,7,0.4285714285714285
1315,1,1,0,3,4,0.25
1316,3,7,1,3,11,0.6363636363636364
1317,1,5,1,6,12,0.4166666666666667
1318,3,5,2,6,13,0.3846153846153846
1319,11,3,4,10,17,0.1764705882352941
1320,1,1,0,4,5,0.2
1321,1,1,0,2,3,0.3333333333333333
1322,2,2,1,3,6,0.3333333333333333
1323,1,1,0,3,4,0.25
1324,2,5,2,7,14,0.3571428571428571
1325,3,10,4,7,21,0.4761904761904761
1326,1,4,6,9,19,0.2105263157894736
1327,1,4,8,10,22,0.1818181818181818
1328,1,6,6,4,16,0.375
1329,1,0,1,2,3,0.0
1330,1,4,1,5,10,0.4
1331,1,6,6,7,19,0.3157894736842105
1332,2,8,2,11,21,0.3809523809523809
1333,2,3,1,2,6,0.5
1334,1,6,2,10,18,0.3333333333333333
1335,1,5,8,5,18,0.2777777777777778
1336,3,2,1,4,7,0.2857142857142857
1337,6,8,2,6,16,0.5
1338,2,2,1,2,5,0.4
1339,8,6,1,7,14,0.4285714285714285
1340,1,8,7,11,26,0.3076923076923077
1341,4,2,2,7,11,0.1818181818181818
1342,1,6,3,6,15,0.4
1343,3,6,3,5,14,0.4285714285714285
1344,1,1,0,3,4,0.25
1345,3,4,1,4,9,0.4444444444444444
1346,1,3,2,5,10,0.3
1347,2,4,1,5,10,0.4
1348,2,2,0,4,6,0.3333333333333333
1349,2,1,0,3,4,0.25
1350,6,4,5,7,16,0.25
1351,5,8,4,11,23,0.3478260869565217
1352,4,7,2,4,13,0.5384615384615384
1353,6,4,2,8,14,0.2857142857142857
1354,2,2,1,2,5,0.4
1355,3,5,1,6,12,0.4166666666666667
1356,1,4,2,3,9,0.4444444444444444
1357,4,3,1,4,8,0.375
1358,1,2,0,3,5,0.4
1359,0,5,10,5,20,0.25
1360,2,1,0,3,4,0.25
1361,1,1,0,3,4,0.25
1362,1,8,6,6,20,0.4
1363,6,4,4,3,11,0.3636363636363636
1364,3,2,1,4,7,0.2857142857142857
1365,1,1,0,3,4,0.25
1366,2,1,1,2,4,0.25
1367,2,2,0,3,5,0.4
1368,2,6,3,12,21,0.2857142857142857
1369,1,1,0,2,3,0.3333333333333333
1370,2,2,1,3,6,0.3333333333333333
1371,1,9,3,9,21,0.4285714285714285
1372,2,6,2,4,12,0.5
1373,4,5,1,5,11,0.4545454545454545
1374,1,9,2,9,20,0.45
1375,2,4,1,3,8,0.5
1376,3,5,2,4,11,0.4545454545454545
1377,6,8,4,8,20,0.4
1378,4,3,0,4,7,0.4285714285714285
1379,4,6,1,5,12,0.5
1380,2,7,5,8,20,0.35
1381,3,4,2,9,15,0.2666666666666666
1382,4,3,2,2,7,0.4285714285714285
1383,1,7,2,12,21,0.3333333333333333
1384,2,5,3,6,14,0.3571428571428571
1385,1,1,0,2,3,0.3333333333333333
1386,1,5,10,5,20,0.25
1387,3,5,0,3,8,0.625
1388,4,4,3,8,15,0.2666666666666666
1389,1,2,1,2,5,0.4
1390,1,2,2,5,9,0.2222222222222222
1391,2,2,0,3,5,0.4
1392,3,2,0,4,6,0.3333333333333333
1393,1,1,0,2,3,0.3333333333333333
1394,1,2,10,10,22,0.0909090909090909
1395,4,4,3,12,19,0.2105263157894736
1396,1,1,0,3,4,0.25
1397,1,1,1,2,4,0.25
1398,3,2,0,4,6,0.3333333333333333
1399,1,1,0,2,3,0.3333333333333333
1400,1,1,0,2,3,0.3333333333333333
1401,2,2,0,3,5,0.4
1402,1,6,1,6,13,0.4615384615384615
1403,1,1,0,3,4,0.25
1404,1,1,0,3,4,0.25
1405,1,6,5,11,22,0.2727272727272727
1406,2,2,0,3,5,0.4
1407,5,6,1,5,12,0.5
1408,2,1,1,2,4,0.25
1409,4,5,1,5,11,0.4545454545454545
1410,1,0,1,2,3,0.0
1411,1,1,1,4,6,0.1666666666666666
1412,2,3,0,4,7,0.4285714285714285
1413,3,2,1,3,6,0.3333333333333333
1414,1,1,0,2,3,0.3333333333333333
1415,3,3,0,3,6,0.5
1416,3,3,7,10,20,0.15
1417,1,7,5,10,22,0.3181818181818182
1418,1,2,2,8,12,0.1666666666666666
1419,1,4,4,9,17,0.2352941176470588
1420,4,10,7,5,22,0.4545454545454545
1421,1,4,4,8,16,0.25
1422,4,4,4,5,13,0.3076923076923077
1423,3,3,2,4,9,0.3333333333333333
1424,1,3,4,9,16,0.1875
1425,1,3,11,8,22,0.1363636363636363
1426,1,2,0,3,5,0.4
1427,2,7,3,5,15,0.4666666666666667
1428,1,4,4,7,15,0.2666666666666666
1429,3,4,0,4,8,0.5
1430,4,2,0,4,6,0.3333333333333333
1431,0,6,7,12,25,0.24
1432,2,5,2,9,16,0.3125
1433,4,7,3,7,17,0.4117647058823529
1434,7,4,6,8,18,0.2222222222222222
1435,1,1,0,3,4,0.25
1436,3,3,0,3,6,0.5
1437,1,1,0,3,4,0.25
1438,4,2,11,5,18,0.1111111111111111
1439,4,8,1,8,17,0.4705882352941176
1440,1,4,4,11,19,0.2105263157894736
1441,1,0,0,3,3,0.0
1442,4,9,4,8,21,0.4285714285714285
1443,3,1,1,3,5,0.2
1444,4,4,1,3,8,0.5
